Table: RackPositionPlausi Dependency,,
sESLearnStateRightNVR,NVRam,EndStop|EndStopCheckPlausi|RackPosition|RackPositionPlausi(sESLearnStateRightNVW)
wEsStrAngleLeftNVR,NVRam,EndStop|RackPosition|RackPositionPlausi(wEsStrAngleLeftNVW)
wEsStrAngleRightNVR,NVRam,EndStop|RackPosition|RackPositionPlausi(wEsStrAngleRightNVW)
wSteeringAngleLTCorrNVR,NVRam,RackPosCorr(wSteeringAngleLTCorrNvR)
wSteeringAngleOffsetNVR,NVRam,RackPosition|RackPositionPlausi(wSteeringAngleOffsetNVW)
xDTSCLongtermFactorNVR,NVRam,DTSCMain
yeeAttemptCounterNVR,NVRam,N/A
yeeConfigTraceFieldNVR,NVRam,N/A
yeeECUConfigFileNumNVR,NVRam,N/A
yeeECUPartNumNVR,NVRam,N/A
yeeFBLApplValidNVR,NVRam,N/A
yeeFBLReserved,NVRam,N/A
yeeFBLReservedNVR,NVRam,UDSServices
yeeNIFCurrentDataNVR,NVRam,N/A
yeeNIFFactoryDataNVR,NVRam,N/A
yeeProgEntryFlagNVR,NVRam,N/A
yeeProgProcFileNoNVR,NVRam,N/A
yeeResVarHandingNVR,NVRam,N/A
yeeResetInfoNVR,NVRam,N/A
yeeSW_LabelNVR,NVRam,N/A
yeeVINNVR,NVRam,UDSServices
yeeVehCustomCod1NVR,NVRam,N/A
yeeVehCustomCod2NVR,NVRam,N/A
yeeVehVarNVR,NVRam,N/A
yeeVehicleFeaInfoNVR,NVRam,N/A
Current45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
Current45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
Current45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
Gain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempGain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
VBAT1GradValueOffsetValueNVW,BatteryStatus,NVRam
VBATGradValueOffsetValueNVW,BatteryStatus,NVRam
eMotoRPSOffsetNVW,RPS,NVRam
eSWConfigNVW,UDSServices,NVRam
fCanTermBlockUse1NVW,CanTerm,NVRam
fCanTermBlockUse2NVW,CanTerm,NVRam
fNvWriteFlagNVW,SystemStateMachine,NVRam
fTasMechFaultNVW,TAS,NVRam
iRPSCompontCurrentNVW,N/A,NVRam
kPDC_LongTermLearnRackForceNVW,PDC,NVRam
mFricCompMotTorqNVW,FrictionCompensation,NVRam
sEPSAssistanceStyleNVW,DMS(sEPSCharacModeStatusDMSNVW),NVRam
sEPSAssociWithDriverModeNVW,DMS,NVRam
sESLearnStateLeftNVW,RackPosition,NVRam
sESLearnStateRightNVW,RackPosition,NVRam
sSystemState,SystemStateMachine,NVRam
wEsStrAngleLeftNVW,RackPosition,NVRam
wEsStrAngleRightNVW,RackPosition,NVRam
wSteeringAngleLTCorrNVW,RackPosCorr(wSteeringAngleLTCorrNvW),NVRam
wSteeringAngleOffsetNVW,RackPosition,NVRam
xDTSCLongtermFactorNVW,DTSCMain,NVRam
yeeAttemptCounterNVW,N/A,NVRam
yeeConfigTraceFieldNVW,N/A,NVRam
yeeECUConfigFileNumNVW,N/A,NVRam
yeeECUPartNumNVW,N/A,NVRam
yeeFBLApplValidNVW,N/A,NVRam
yeeFBLReservedNVW,N/A,NVRam
yeeNIFCurrentDataNVW,N/A,NVRam
yeeNIFFactoryDataNVW,N/A,NVRam
yeeProgEntryFlagNVW,UDSServices,NVRam
yeeProgProcFileNoNVW,N/A,NVRam
yeeResVarHandingNVW,N/A,NVRam
yeeResetInfoNVW,N/A,NVRam
yeeSW_LabelNVW,N/A,NVRam
yeeVINNVW,UDSServices,NVRam
yeeVehCustomCod1NVW,N/A,NVRam
yeeVehCustomCod2NVW,N/A,NVRam
yeeVehVarNVW,N/A,NVRam
yeeVehicleFeaInfoNVW,N/A,NVRam
NvMNotifyJobFinished_BlockDF04,NVRam,N/A
NvMNotifyJobFinished_BlockDF10,NVRam,N/A
NvMNotifyJobFinished_BlockDF24,NVRam,N/A
NvMNotifyJobFinished_BlockDF34,NVRam,N/A
NvMNotifyJobFinished_BlockDF36,NVRam,N/A
NvMNotifyJobFinished_Block_DF18,NVRam,N/A
NvMNotifyJobFinished_CanTermBlock,NVRam,N/A
NvMNotifyJobFinished_DTSCLongTerm,NVRam,N/A
NvMNotifyJobFinished_DataFlashFlag,NVRam,N/A
NvMNotifyJobFinished_DemFirstRecordA,NVRam,N/A
NvMNotifyJobFinished_DemFirstRecordB,NVRam,N/A
NvMNotifyJobFinished_DemLatestRecordA,NVRam,N/A
NvMNotifyJobFinished_DemLatestRecordB,NVRam,N/A
NvMNotifyJobFinished_DrvModSwi,NVRam,N/A
NvMNotifyJobFinished_EOLTest,NVRam,N/A
NvMNotifyJobFinished_FricComp,NVRam,N/A
NvMNotifyJobFinished_PDCLongTerm,NVRam,N/A
NvMNotifyJobFinished_RPSTem,NVRam,N/A
NvMNotifyJobFinished_RackPosCorr,NVRam,N/A
NvMNotifyJobFinished_RackPosition,NVRam,N/A
NvMNotifyJobFinished_SWConfig,NVRam,N/A
NvMNotifyJobFinished_StackSize,NVRam,N/A
NvMNotifyJobFinished_TasMechFault,NVRam,N/A
NvRamI_GetBlockStatus,NVRam,CanTerm|RPS|RackPosition|SystemStateMachine|TAS|UDSServices
NvRamI_GetWriteAllStatus,NVRam,SystemStateMachine|UDSServices
NvRamI_ReadAll,NVRam,N/A
NvRamI_ReadBlock,NVRam,CanTerm|UDSServices
NvRamI_WriteAll,NVRam,SSMErrorCheck|SystemStateMachine|UDSServices
NvRamI_WriteAllDefault,NVRam,CanTerm
NvRamI_WriteBlock,NVRam,CanTerm|RPS|RackPosition|SystemStateMachine|TAS|UDSServices
Event_DemEvent_InfrasMEMDataFlashRead,N/A,NVRam
Event_DemEvent_InfrasMEMDataFlashWrite,N/A,NVRam
NvMService_AC3_SRBS_BlockDF04,N/A,NVRam
NvMService_AC3_SRBS_BlockDF10,N/A,NVRam
NvMService_AC3_SRBS_BlockDF24,N/A,NVRam
NvMService_AC3_SRBS_BlockDF34,N/A,NVRam
NvMService_AC3_SRBS_BlockDF36,N/A,NVRam
NvMService_AC3_SRBS_Block_DF18,N/A,NVRam
NvMService_AC3_SRBS_CanTermBlock,N/A,NVRam
NvMService_AC3_SRBS_DTSCLongTerm,N/A,NVRam
NvMService_AC3_SRBS_DataFlashFlag,N/A,NVRam
NvMService_AC3_SRBS_DemFirstRecordA,N/A,NVRam
NvMService_AC3_SRBS_DemFirstRecordB,N/A,NVRam
NvMService_AC3_SRBS_DemLatestRecordA,N/A,NVRam
NvMService_AC3_SRBS_DemLatestRecordB,N/A,NVRam
NvMService_AC3_SRBS_DrvModSwi,N/A,NVRam
NvMService_AC3_SRBS_EOLTest,N/A,NVRam
NvMService_AC3_SRBS_FricComp,N/A,NVRam
NvMService_AC3_SRBS_PDCLongTerm,N/A,NVRam
NvMService_AC3_SRBS_RPSTem,N/A,NVRam
NvMService_AC3_SRBS_RackPosCorr,N/A,NVRam
NvMService_AC3_SRBS_RackPosition,N/A,NVRam
NvMService_AC3_SRBS_SWConfig,N/A,NVRam
NvMService_AC3_SRBS_StackSize,N/A,NVRam
NvMService_AC3_SRBS_TasMechFault,N/A,NVRam
SSM_EventNotify,SystemStateMachine,NVRam
WdgMonI_RunnCPR,WdgMMonitor,NVRam
WdgMonI_RunnCPR5ms,WdgMMonitor,NVRam

Table: Memory Dependency,,
Interface,Sender/Server,Receiver/Client
Current45Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
Current45Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
Current45Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
Gain25_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain35_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain40_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain50_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
HighTempGain25_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain35_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain40_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain50_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
MemFlashVerifyErr,Memory,N/A
VBAT1GradValueOffsetValueNVR,Memory,N/A
VBATGradValueOffsetValueNVR,Memory,N/A
eMotoRPSOffsetNVR,Memory,N/A
eNvRamBlockIdBit,Memory,N/A
eSWConfigNVR,Memory,N/A
fCanTermBlockUse1NVR,Memory,N/A
fCanTermBlockUse2NVR,Memory,N/A
fNvWriteFlagNVR,Memory,N/A
fTasMechFaultNVR,Memory,N/A
iRPSCompontCurrentNVR,Memory,N/A
kPDC_LongTermLearnRackForceNVR,Memory,N/A
mFricCompMotTorqNVR,Memory,N/A
sEPSAssistanceStyleNVR,Memory,N/A
sEPSAssociWithDriverModeNVR,Memory,N/A
sESLearnStateLeftNVR,Memory,N/A
sESLearnStateRightNVR,Memory,N/A
wEsStrAngleLeftNVR,Memory,N/A
wEsStrAngleRightNVR,Memory,N/A
wSteeringAngleLTCorrNVR,Memory,N/A
wSteeringAngleOffsetNVR,Memory,N/A
xDTSCLongtermFactorNVR,Memory,N/A
xGearSignNv,Memory,N/A
yeeFBLReservedNVR,Memory,N/A
yeeVINNVR,Memory,N/A
Current45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
Current45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
Current45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
Gain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempGain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
VBAT1GradValueOffsetValueNVW,BatteryStatus,Memory
VBATGradValueOffsetValueNVW,BatteryStatus,Memory
eMotoRPSOffsetNVW,RPS,Memory
eSWConfigNVW,UDSServices,Memory
fCanTermBlockUse1NVW,CanTerm,Memory
fCanTermBlockUse2NVW,CanTerm,Memory
fNvWriteFlagNVW,SystemStateMachine,Memory
fTasMechFaultNVW,TAS,Memory
iRPSCompontCurrentNVW,NVRam,Memory
kPDC_LongTermLearnRackForceNVW,PDC,Memory
mFricCompMotTorqNVW,FrictionCompensation,Memory
sEPSAssistanceStyleNVW,DMS(sEPSCharacModeStatusDMSNVW),Memory
sEPSAssociWithDriverModeNVW,DMS,Memory
sESLearnStateLeftNVW,RackPosition,Memory
sESLearnStateRightNVW,RackPosition,Memory
sSystemState,SystemStateMachine,Memory
wEsStrAngleLeftNVW,RackPosition,Memory
wEsStrAngleRightNVW,RackPosition,Memory
wSteeringAngleLTCorrNVW,RackPosCorr(wSteeringAngleLTCorrNvW),Memory
wSteeringAngleOffsetNVW,RackPosition,Memory
xDTSCLongtermFactorNVW,DTSCMain,Memory
yeeProgEntryFlagNVW,UDSServices,Memory
yeeVINNVW,UDSServices,Memory
NvRamI_GetBlockStatus,Memory,N/A
NvRamI_GetWriteAllStatus,Memory,N/A
NvRamI_ReadBlock,Memory,N/A
NvRamI_WriteAll,Memory,N/A
NvRamI_WriteAllDefault,Memory,N/A
NvRamI_WriteBlock,Memory,N/A
RDII_ReadCheckRedundantRamS16,Memory,N/A
RDII_ReadCheckRedundantRamU16,Memory,N/A
ErrReaI_Indicator,ErrorReaction,Memory
IoHwAbI_GetCSS0,IoHwAbifRte,Memory
SSM_EventNotify,SystemStateMachine,Memory
WdgMonI_RunnCPR,WdgMMonitor,Memory
WdgMonI_RunnCPR5ms,WdgMMonitor,Memory

Table: RamDataIntegrity Dependency,,
Interface,Sender/Server,Receiver/Client
RDII_ReadCheckRedundantRamF32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamS16,RamDataIntegrity,EndStopCheckPlausi|TorqueLimitationCoordinator
RDII_ReadCheckRedundantRamS32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamS8,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamU16,RamDataIntegrity,ActiveReturnPlausi|SafetyGuardian|SafetyGuardianPlausi
RDII_ReadCheckRedundantRamU32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamU8,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamF32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS16,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS8,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU16,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU8,RamDataIntegrity,N/A
ErrReaI_Indicator,ErrorReaction,RamDataIntegrity
Event_DemEvent_Ram,N/A,RamDataIntegrity

Table: WdgMMonitor Dependency,,
Interface,Sender/Server,Receiver/Client
eProgFlowID,WdgMMonitor,ErrorHandler
tCalcuTim,WdgMMonitor,ErrorHandler
zProgFlowNr,WdgMMonitor,ErrorHandler
WdgMonI_MotCtrlIntCPR,WdgMMonitor,N/A
WdgMonI_PeriTimeMon10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon2ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR,WdgMMonitor,APA|APACheck|ActiveDamping|ActiveReturn|ActiveReturnPlausi|ApplicationFunctionManage|BatteryMonitoring|BatteryStatus|ChatterRecognition|CurCon|CurLmtTrq|DMS|DTSCMain|DTSCPlausi|DriverTorqueCalculation|DutyCal|EndStop|EndStopCheckPlausi|EngineRunning|EpsInput|EpsOutput|ErrorHandler|FrictionCompensation|FunctionCoordinator|FunctionCoordinatorPlausi|IgnitionCalculation|InertiaComp|InputLmt|IoHwAbifRte|LDW|LDWCheck|LKAChatterRecognizition|LaneKeepAssist|LaneKeepAssistAngleCtrlMain|LaneKeepAssistAngleCtrlPlausi|LaneKeepAssistAngleCtrlTorque|LaneKeepAssistAngleTorqConvert|LaneKeepAssistPlausi|MosfetTemperatureCalculation|MotCAN|MotPlausi|MotTemp|NVRam|NetworkManagement|OrComp|OutputStage|OverTemperatureProtection|PDC|PDC_Plausi|PWMCheck|ParaUpd|PhaseOCDiag|PowerAssistance|PowerAssistancePlausi|RPS|RackPosCorr|RackPosition|RackPositionControl|RackPositionPlausi|RotorSpeedCalCheckPlausi|RotorSpeedCalculation|SBC|SSMErrorCheck|SafetyGuardian|SafetyGuardianPlausi|ShimmyTrqCal|ShimmyTrqCheck|SigProc|SigTfr|StartStop|SteeringControl|SupplyVoltageReduction|SystemStateMachine|TAS|TRCCheck|TempDrv|TorqueLimitationCoordinator|TrqCon|VehicleSpeedMain|VehicleSpeedPlausi|WdgMMonitorD
WdgMonI_RunnCPR100ms,WdgMMonitor,N/A
WdgMonI_RunnCPR10ms,WdgMMonitor,EpsInput|EpsOutput|NetworkManagement
WdgMonI_RunnCPR1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR2ms,WdgMMonitor,N/A
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandler|NVRam
WdgMonI_RunnEndSeq10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq2ms,WdgMMonitor,WdgMMonitorD
ErrReaI_IndicatorQM,ErrorReaction,WdgMMonitor
Event_DemEvent_InfrasPFMonWroExpNum,N/A,WdgMMonitor
Event_DemEvent_InfrasTimProtErr,N/A,WdgMMonitor
alive_WSE_Runn100ms,N/A,WdgMMonitor
alive_WSE_Runn10ms,N/A,WdgMMonitor
alive_WSE_Runn2ms,N/A,WdgMMonitor
alive_WSE_Runn5ms,N/A,WdgMMonitor
localStatus_WSE_Runn100ms,N/A,WdgMMonitor
localStatus_WSE_Runn10ms,N/A,WdgMMonitor
localStatus_WSE_Runn2ms,N/A,WdgMMonitor
localStatus_WSE_Runn5ms,N/A,WdgMMonitor

Table: ErrorHandling Dependency,,
Interface,Sender/Server,Receiver/Client
eSWConfigNVW,ErrorHandling,N/A
yFaultDetections,ErrorHandling,N/A
yeeProgEntryFlagNVW,ErrorHandling,N/A
yeeVINNVW,ErrorHandling,N/A
BatSnapMaxNegVoltDiff,BatteryStatus,ErrorHandling
BatSnapMaxPosVoltDiff,BatteryStatus,ErrorHandling
BatSnapPowerChkInitVolt,BatteryStatus,ErrorHandling
BatSnapPowerChkMaxVolt,BatteryStatus,ErrorHandling
BatSnapVbat1Now,BatteryStatus,ErrorHandling
BatSnapVbatNow,BatteryStatus,ErrorHandling
MemFlashVerifyErr,MemProt,ErrorHandling
PreDrvSnapAmpGain,OutputStage,ErrorHandling
PreDrvSnapDiag0Reg,OutputStage,ErrorHandling
PreDrvSnapDiag1Reg,OutputStage,ErrorHandling
PreDrvSnapDiag2Reg,OutputStage,ErrorHandling
PreDrvSnapDiagFailData,OutputStage,ErrorHandling
PreDrvSnapInitFailData,OutputStage,ErrorHandling
PreDrvSnapInitFailItem,OutputStage,ErrorHandling
PreDrvSnapInitFailSubType,OutputStage,ErrorHandling
PreDrvSnapInitTime,OutputStage,ErrorHandling
PreDrvSnapInitVolt,OutputStage,ErrorHandling
PreDrvSnapMotorRpm,OutputStage,ErrorHandling
PreDrvSnapNowVolt,OutputStage,ErrorHandling
PreDrvSnapStatusReg,OutputStage,ErrorHandling
PreDrvSnapVerifyResult0Reg,OutputStage,ErrorHandling
PreDrvSnapVerifyResult1Reg,OutputStage,ErrorHandling
PreDrvSnapWorkStateOrFailReason,OutputStage,ErrorHandling
SbcAbistIgErrCode,SBC,ErrorHandling
SbcAbistIgIndex,SBC,ErrorHandling
SbcAbistSsspErrCode,SBC,ErrorHandling
SbcAbistSsspIndex,SBC,ErrorHandling
SbcBatteryVoltage,SBC,ErrorHandling
SbcRegIf,SBC,ErrorHandling
SbcRegIniterr,SBC,ErrorHandling
SbcRegMonsf0,SBC,ErrorHandling
SbcRegMonsf1,SBC,ErrorHandling
SbcRegMonsf2,SBC,ErrorHandling
SbcRegMonsf3,SBC,ErrorHandling
SbcRegOtfail,SBC,ErrorHandling
SbcRegOtwrnsf,SBC,ErrorHandling
SbcRegSpisf,SBC,ErrorHandling
SbcRegSysfail,SBC,ErrorHandling
SbcRegSyssf,SBC,ErrorHandling
SbcRegVmonstat,SBC,ErrorHandling
SbcWwdstErrCode,SBC,ErrorHandling
SnapErrRotorSpeed,RPS,ErrorHandling
SnapErrwRelRotorPosition,RPS,ErrorHandling
SnapRpsStat,RPS,ErrorHandling
cMcuTemp,TempDrv,ErrorHandling
cNtcTemp,TempDrv,ErrorHandling
eNvRamBlockIdBit,NVRam,ErrorHandling
eProgFlowID,WdgMMonitor,ErrorHandling
eSWConfigNVR,NVRam,ErrorHandling
fFactoryModeEnable,CanTerm,ErrorHandling
iBattCurrent,SigTfr,ErrorHandling
iMotCtrl_Isq,SigTfr,ErrorHandling
iPhaseCurrentU,OutputStage,ErrorHandling
iPhaseCurrentV,OutputStage,ErrorHandling
iPhaseCurrentW,OutputStage,ErrorHandling
mActDampMotorTorque,ActiveDamping,ErrorHandling
mActiveReturnMotorTorq,ActiveReturnPlausi,ErrorHandling
mCompMotTorOffset,PDC_Plausi,ErrorHandling
mDTSCMotorTorqueOffset,DTSCPlausi(mDTSCCheckedMMotOffset),ErrorHandling
mFricCompMotTorq,FrictionCompensation,ErrorHandling
mLimMotorTorque,TorqueLimitationCoordinator,ErrorHandling
mMotCtrl_TrqEst,MotPlausi,ErrorHandling
mTorsionBarTorque,TAS,ErrorHandling
nEngineSpeed,EpsInput,ErrorHandling
nRawRotorSpeed,RPS,ErrorHandling
sSteeringAngleInitState,RackPosition,ErrorHandling
sSystemState,SystemStateMachine,ErrorHandling
sVehicleSpeedState,VehicleSpeedMain,ErrorHandling
tCalcuTim,WdgMMonitor,ErrorHandling
uBatteryVoltage,BatteryStatus,ErrorHandling
vAbsAvgVehicleSpeed,VehicleSpeedMain,ErrorHandling
vSteeringAngleSpeed,RotorSpeedCalculation,ErrorHandling
wRelRotorPosition,RPS,ErrorHandling
wSteeringAngle,RackPosCorr,ErrorHandling
xLimMotTrq,TRCCheck,ErrorHandling
yeeFBLReservedNVR,NVRam,ErrorHandling
yeeVINNVR,NVRam,ErrorHandling
zOdometerValue,EpsInput,ErrorHandling
zProgFlowNr,WdgMMonitor,ErrorHandling
ErrReaI_Indicator,ErrorHandling,N/A
ErrReaI_IndicatorQM,ErrorHandling,N/A
CalibCtrl,RackPosition,ErrorHandling
GetCalibState,RackPosition,ErrorHandling
IoHwAbI_McuSoftSysReset,IoHwAbifRte,ErrorHandling
NvRamI_GetBlockStatus,NVRam,ErrorHandling
NvRamI_GetWriteAllStatus,NVRam,ErrorHandling
NvRamI_ReadBlock,NVRam,ErrorHandling
NvRamI_WriteAll,NVRam,ErrorHandling
NvRamI_WriteBlock,NVRam,ErrorHandling
SbcI_PowerOnReset,SBC,ErrorHandling
SbcI_ResetPreparation,SBC,ErrorHandling
WdgMonI_RunnCPR,WdgMMonitor,ErrorHandling
WdgMonI_RunnCPR1ms,WdgMMonitor,ErrorHandling
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandling

Table: ErrorHandler Dependency,,
Interface,Sender/Server,Receiver/Client
yFaultDetections,ErrorHandler,NetworkManagement
BatSnapMaxNegVoltDiff,BatteryStatus,ErrorHandler
BatSnapMaxPosVoltDiff,BatteryStatus,ErrorHandler
BatSnapPowerChkInitVolt,BatteryStatus,ErrorHandler
BatSnapPowerChkMaxVolt,BatteryStatus,ErrorHandler
BatSnapVbat1Now,BatteryStatus,ErrorHandler
BatSnapVbatNow,BatteryStatus,ErrorHandler
MemFlashVerifyErr,MemProt,ErrorHandler
PreDrvSnapAmpGain,OutputStage,ErrorHandler
PreDrvSnapDiag0Reg,OutputStage,ErrorHandler
PreDrvSnapDiag1Reg,OutputStage,ErrorHandler
PreDrvSnapDiag2Reg,OutputStage,ErrorHandler
PreDrvSnapDiagFailData,OutputStage,ErrorHandler
PreDrvSnapInitFailData,OutputStage,ErrorHandler
PreDrvSnapInitFailItem,OutputStage,ErrorHandler
PreDrvSnapInitFailSubType,OutputStage,ErrorHandler
PreDrvSnapInitTime,OutputStage,ErrorHandler
PreDrvSnapInitVolt,OutputStage,ErrorHandler
PreDrvSnapMotorRpm,OutputStage,ErrorHandler
PreDrvSnapNowVolt,OutputStage,ErrorHandler
PreDrvSnapStatusReg,OutputStage,ErrorHandler
PreDrvSnapVerifyResult0Reg,OutputStage,ErrorHandler
PreDrvSnapVerifyResult1Reg,OutputStage,ErrorHandler
PreDrvSnapWorkStateOrFailReason,OutputStage,ErrorHandler
SbcAbistIgErrCode,SBC,ErrorHandler
SbcAbistIgIndex,SBC,ErrorHandler
SbcAbistSsspErrCode,SBC,ErrorHandler
SbcAbistSsspIndex,SBC,ErrorHandler
SbcBatteryVoltage,SBC,ErrorHandler
SbcRegIf,SBC,ErrorHandler
SbcRegIniterr,SBC,ErrorHandler
SbcRegMonsf0,SBC,ErrorHandler
SbcRegMonsf1,SBC,ErrorHandler
SbcRegMonsf2,SBC,ErrorHandler
SbcRegMonsf3,SBC,ErrorHandler
SbcRegOtfail,SBC,ErrorHandler
SbcRegOtwrnsf,SBC,ErrorHandler
SbcRegSpisf,SBC,ErrorHandler
SbcRegSysfail,SBC,ErrorHandler
SbcRegSyssf,SBC,ErrorHandler
SbcRegVmonstat,SBC,ErrorHandler
SbcWwdstErrCode,SBC,ErrorHandler
SnapErrRotorSpeed,RPS,ErrorHandler
SnapErrwRelRotorPosition,RPS,ErrorHandler
SnapRpsStat,RPS,ErrorHandler
cMcuTemp,TempDrv,ErrorHandler
cNtcTemp,TempDrv,ErrorHandler
eNvRamBlockIdBit,NVRam,ErrorHandler
eProgFlowID,WdgMMonitor,ErrorHandler
iPhaseCurrentU,OutputStage,ErrorHandler
iPhaseCurrentV,OutputStage,ErrorHandler
iPhaseCurrentW,OutputStage,ErrorHandler
mLimMotorTorque,TorqueLimitationCoordinator,ErrorHandler
mTorsionBarTorque,TAS,ErrorHandler
sSystemState,SystemStateMachine,ErrorHandler
tCalcuTim,WdgMMonitor,ErrorHandler
uBatteryVoltage,BatteryStatus,ErrorHandler
vAbsAvgVehicleSpeed,VehicleSpeedMain,ErrorHandler
wSteeringAngle,RackPosCorr,ErrorHandler
zOdometerValue,EpsInput,ErrorHandler
zProgFlowNr,WdgMMonitor,ErrorHandler
